Time,Room Temperature,Forced Fanned,Natural Insulated,Natural Uninsulated,P 5,P 6,P 7,P 8,P 9,P 10
627.871,23.152485,29.49432,32.693027,33.587269,,,,,,
628.23,23.151241,29.506527,32.700912,33.594788,,,,,,
628.594,23.151924,29.490358,32.686039,33.581177,,,,,,
628.955,23.151936,29.486425,32.684082,33.577793,,,,,,
629.318,23.153097,29.498873,32.684696,33.583588,,,,,,
629.68,23.161476,29.494658,32.686928,33.584927,,,,,,
630.042,23.154234,29.503767,32.691368,33.581142,,,,,,
630.394,23.153631,29.502092,32.683083,33.581795,,,,,,
630.754,23.150908,29.491676,32.692181,33.587135,,,,,,
631.118,23.145773,29.492126,32.681366,33.580795,,,,,,
631.474,23.141758,29.488314,32.681675,33.576996,,,,,,
631.835,23.147707,29.480606,32.681316,33.578068,,,,,,
632.197,23.137831,29.472576,32.669914,33.565956,,,,,,
632.559,23.138128,29.47323,32.679146,33.56786,,,,,,
632.914,23.13903,29.479685,32.680756,33.570358,,,,,,
633.273,23.144342,29.48192,32.677086,33.566692,,,,,,
633.636,23.141056,29.479189,32.680084,33.562363,,,,,,
633.991,23.148178,29.486631,32.676956,33.571747,,,,,,
634.354,23.157692,29.481575,32.670483,33.56778,,,,,,
634.716,23.152521,29.470516,32.659454,33.557827,,,,,,
635.078,23.155529,29.476196,32.666374,33.559025,,,,,,
635.436,23.169313,29.456564,32.659306,33.562504,,,,,,
635.795,23.171476,29.45997,32.659843,33.555893,,,,,,
636.157,23.177338,29.45146,32.652069,33.557415,,,,,,
636.508,23.181576,29.459797,32.657524,33.552864,,,,,,
636.868,23.174583,29.461628,32.651306,33.546825,,,,,,
637.232,23.183714,29.472858,32.660896,33.556232,,,,,,
637.593,23.168549,29.456701,32.661945,33.552635,,,,,,
637.955,23.175161,29.447325,32.647232,33.545078,,,,,,
638.316,23.175896,29.453253,32.649387,33.554558,,,,,,
638.678,23.177212,29.449184,32.642113,33.547825,,,,,,
639.026,23.184856,29.462166,32.654167,33.553436,,,,,,
639.386,23.177765,29.438801,32.649277,33.542835,,,,,,
639.751,23.181345,29.450426,32.647644,33.542809,,,,,,
640.114,23.180712,29.451948,32.64344,33.537537,,,,,,
640.477,23.18511,29.4522,32.645657,33.537968,,,,,,
640.842,23.191362,29.4534,32.644886,33.541664,,,,,,
641.207,23.185932,29.454809,32.644684,33.537888,,,,,,
641.558,23.181158,29.440561,32.641201,33.532799,,,,,,
641.917,23.196199,29.441,32.644501,33.535023,,,,,,
642.281,23.187834,29.436266,32.639957,33.534592,,,,,,
642.645,23.191383,29.432625,32.637039,33.526676,,,,,,
643.011,23.187344,29.441872,32.638397,33.536785,,,,,,
643.376,23.187399,29.441927,32.631657,33.530411,,,,,,
643.742,23.190943,29.446707,32.628914,33.529457,,,,,,
644.092,23.195963,29.449013,32.637115,33.528896,,,,,,
644.452,23.194633,29.434425,32.631325,33.527756,,,,,,
644.817,23.206051,29.433949,32.625488,33.534966,,,,,,
645.182,23.20359,29.422718,32.622692,33.534489,,,,,,
645.545,23.202774,29.41617,32.629925,33.526894,,,,,,
645.908,23.206821,29.423065,32.630722,33.524651,,,,,,
646.269,23.205454,29.426544,32.629189,33.516331,,,,,,
646.62,23.205753,29.421642,32.621796,33.52145,,,,,,
646.98,23.220301,29.424641,32.625858,33.535332,,,,,,
647.344,23.225304,29.417427,32.627426,33.52618,,,,,,
647.693,23.231358,29.424343,32.629677,33.527714,,,,,,
648.038,23.233383,29.414709,32.62793,33.522575,,,,,,
648.396,23.22188,29.39502,32.623314,33.524395,,,,,,
648.756,23.22316,29.401491,32.622437,33.519588,,,,,,
649.116,23.214945,29.409273,32.625549,33.522522,,,,,,
649.477,23.233986,29.411362,32.632282,33.522102,,,,,,
649.839,23.232996,29.414145,32.624687,33.519871,,,,,,
650.187,23.240404,29.414341,32.622917,33.515778,,,,,,
650.546,23.241497,29.40288,32.626862,33.517399,,,,,,
650.912,23.247034,29.396557,32.63039,33.510025,,,,,,
651.277,23.256386,29.396538,32.629833,33.520012,,,,,,
651.639,23.245823,29.391048,32.613098,33.517757,,,,,,
652.003,23.254156,29.397366,32.610638,33.515297,,,,,,
652.368,23.250868,29.398935,32.624001,33.504536,,,,,,
652.72,23.254496,29.388563,32.618126,33.505989,,,,,,
653.076,23.253155,29.376472,32.606602,33.503407,,,,,,
653.436,23.263868,29.375656,32.608292,33.510811,,,,,,
653.799,23.262798,29.378357,32.609379,33.49564,,,,,,
654.165,23.270163,29.390343,32.614357,33.509193,,,,,,
654.532,23.275854,29.38722,32.611961,33.505547,,,,,,
654.897,23.266956,29.381954,32.603668,33.495651,,,,,,
655.247,23.27404,29.375555,32.607121,33.501068,,,,,,
655.608,23.279305,29.374697,32.601795,33.50539,,,,,,
655.974,23.285189,29.376427,32.602448,33.502827,,,,,,
656.339,23.282883,29.377361,32.600338,33.500542,,,,,,
656.703,23.284454,29.362612,32.590458,33.494598,,,,,,
657.065,23.276669,29.360422,32.589523,33.498489,,,,,,
657.427,23.294945,29.357988,32.586559,33.498028,,,,,,
657.778,23.305218,29.375198,32.597645,33.500351,,,,,,
658.139,23.302961,29.378511,32.586288,33.498295,,,,,,
658.503,23.291721,29.366611,32.582645,33.493404,,,,,,
658.866,23.3134,29.372046,32.598434,33.500069,,,,,,
659.229,23.303583,29.370703,32.590839,33.491405,,,,,,
659.594,23.293299,29.364058,32.578846,33.485855,,,,,,
659.961,23.304241,29.357197,32.591671,33.497063,,,,,,
660.311,23.305359,29.356874,32.581158,33.492989,,,,,,
660.668,23.308586,29.358292,32.585968,33.491901,,,,,,
661.029,23.307032,29.354414,32.585857,33.481606,,,,,,
661.378,23.302296,29.351854,32.573112,33.487629,,,,,,
661.739,23.303545,29.37676,32.583649,33.489227,,,,,,
662.102,23.308926,29.362753,32.579693,33.489021,,,,,,
662.465,23.311512,29.362099,32.578861,33.489441,,,,,,
662.824,23.304441,29.354347,32.577209,33.484932,,,,,,
663.184,23.311069,29.338711,32.574486,33.48275,,,,,,
663.545,23.316936,29.358889,32.58567,33.488567,,,,,,
663.892,23.310213,29.353994,32.572742,33.47797,,,,,,
664.252,23.319565,29.356304,32.584881,33.482597,,,,,,
664.618,23.321838,29.367352,32.587852,33.487354,,,,,,
664.989,23.314798,29.35981,32.57497,33.480907,,,,,,
665.349,23.31391,29.357313,32.580345,33.473595,,,,,,
665.71,23.316139,29.350389,32.585598,33.480988,,,,,,
666.071,23.302277,29.341797,32.56916,33.475819,,,,,,
666.421,23.308466,29.338095,32.578342,33.470345,,,,,,
666.781,23.296019,29.328581,32.57243,33.466579,,,,,,
667.144,23.291283,29.333012,32.578636,33.455811,,,,,,
667.509,23.288712,29.330093,32.568039,33.458263,,,,,,
667.874,23.286921,29.335306,32.571983,33.455059,,,,,,
668.239,23.300369,29.335417,32.578892,33.466961,,,,,,
668.604,23.297213,29.332457,32.573792,33.453827,,,,,,
668.957,23.300674,29.342533,32.571861,33.460831,,,,,,
669.317,23.293198,29.327925,32.57106,33.445381,,,,,,
669.682,23.284479,29.325348,32.569206,33.451565,,,,,,
670.047,23.289614,29.323643,32.572689,33.447723,,,,,,
670.412,23.282627,29.319382,32.579346,33.448658,,,,,,
670.774,23.285585,29.319456,32.568695,33.443729,,,,,,
671.137,23.269783,29.313236,32.57304,33.439674,,,,,,
671.486,23.268187,29.317923,32.564663,33.442738,,,,,,
671.855,23.266918,29.312181,32.564121,33.43523,,,,,,
672.216,23.273256,29.312389,32.569691,33.430969,,,,,,
672.578,23.283089,29.316612,32.571579,33.436428,,,,,,
672.939,23.28463,29.313307,32.563992,33.425987,,,,,,
673.301,23.279236,29.309553,32.565075,33.42207,,,,,,
673.665,23.274986,29.304789,32.564613,33.425716,,,,,,
674.018,23.283524,29.294456,32.568256,33.429359,,,,,,
674.376,23.286631,29.296114,32.573841,33.425289,,,,,,
674.738,23.289856,29.291613,32.568459,33.42688,,,,,,
675.112,23.284567,29.283304,32.561069,33.417706,,,,,,
675.476,23.288755,29.30271,32.567188,33.415783,,,,,,
675.841,23.284418,29.300365,32.569141,33.413628,,,,,,
676.203,23.288712,29.290834,32.561424,33.407879,,,,,,
676.55,23.286642,29.298635,32.563484,33.407974,,,,,,
676.911,23.280552,29.294729,32.558514,33.41069,,,,,,
677.277,23.273991,29.288738,32.553257,33.402576,,,,,,
677.643,23.266893,29.282038,32.559624,33.402328,,,,,,
678.004,23.274115,29.282228,32.559101,33.413418,,,,,,
678.367,23.28187,29.282772,32.557499,33.406456,,,,,,
678.729,23.284019,29.281504,32.564995,33.409481,,,,,,
679.08,23.279819,29.292385,32.565655,33.404602,,,,,,
679.441,23.279211,29.289629,32.558079,33.405964,,,,,,
679.805,23.284958,29.291403,32.555912,33.403088,,,,,,
680.168,23.287443,29.287958,32.558914,33.406086,,,,,,
680.533,23.287382,29.285028,32.550987,33.398342,,,,,,
680.9,23.297791,29.281042,32.565426,33.404373,,,,,,
681.266,23.298721,29.278561,32.566708,33.405296,,,,,,
681.617,23.30076,29.271982,32.555855,33.398922,,,,,,
681.976,23.302021,29.284712,32.559074,33.397671,,,,,,
682.342,23.29262,29.273567,32.548317,33.383167,,,,,,
682.707,23.294855,29.284575,32.555004,33.404144,,,,,,
683.073,23.293869,29.281981,32.55814,33.392982,,,,,,
683.437,23.304016,29.296736,32.555691,33.400539,,,,,,
683.8,23.288048,29.287304,32.547894,33.391319,,,,,,
684.152,23.292011,29.274216,32.556473,33.388996,,,,,,
684.512,23.289507,29.27029,32.545048,33.387051,,,,,,
684.875,23.291769,29.273975,32.554447,33.390366,,,,,,
685.236,23.289078,29.274704,32.549095,33.389484,,,,,,
685.598,23.287294,29.269882,32.540707,33.391289,,,,,,
685.961,23.291842,29.278172,32.540573,33.3899,,,,,,
686.325,23.292078,29.278765,32.542595,33.388885,,,,,,
686.677,23.302395,29.262493,32.547287,33.391071,,,,,,
687.053,23.290413,29.258642,32.549347,33.388664,,,,,,
687.418,23.292688,29.25176,32.540695,33.384666,,,,,,
687.782,23.296728,29.262592,32.546494,33.386349,,,,,,
688.147,23.295652,29.255426,32.543636,33.384029,,,,,,
688.509,23.289761,29.256737,32.539043,33.378189,,,,,,
688.873,23.296143,29.268286,32.540192,33.388447,,,,,,
689.225,23.29483,29.272539,32.538532,33.379284,,,,,,
689.584,23.299845,29.264797,32.536354,33.380863,,,,,,
689.945,23.292749,29.259172,32.539146,33.382938,,,,,,
690.309,23.305984,29.261045,32.538689,33.389629,,,,,,
690.674,23.292929,29.244471,32.52824,33.375256,,,,,,
691.04,23.295359,29.246172,32.523678,33.372128,,,,,,
691.405,23.296551,29.246101,32.532551,33.372593,,,,,,
691.756,23.299179,29.244951,32.529079,33.371803,,,,,,
692.116,23.293898,29.249199,32.531349,33.376217,,,,,,
692.482,23.30217,29.258505,32.534012,33.381916,,,,,,
692.847,23.293375,29.253521,32.528324,33.37159,,,,,,
693.212,23.292921,29.238008,32.518578,33.362564,,,,,,
693.578,23.297812,29.251122,32.527721,33.369736,,,,,,
693.943,23.298676,29.241224,32.519638,33.367374,,,,,,
694.295,23.29425,29.233595,32.516678,33.36388,,,,,,
694.654,23.296873,29.248755,32.519459,33.370056,,,,,,
695.016,23.297035,29.237799,32.519978,33.35574,,,,,,
695.37,23.297638,29.228537,32.519146,33.357769,,,,,,
695.732,23.287951,29.230734,32.520618,33.360672,,,,,,
696.095,23.291201,29.234682,32.524738,33.362999,,,,,,
696.457,23.292467,29.247955,32.522953,33.360859,,,,,,
696.81,23.280754,29.226801,32.517056,33.353893,,,,,,
697.171,23.279306,29.229483,32.515797,33.362465,,,,,,
697.534,23.280468,29.236197,32.517128,33.358078,,,,,,
697.887,23.271648,29.210571,32.518929,33.349335,,,,,,
698.25,23.264999,29.217222,32.506432,33.349174,,,,,,
698.614,23.284389,29.221811,32.520126,33.356785,,,,,,
698.979,23.270861,29.216061,32.509384,33.342297,,,,,,
699.337,23.271233,29.220915,32.518337,33.355175,,,,,,
699.696,23.268953,29.211296,32.51125,33.340584,,,,,,
700.057,23.264248,29.208406,32.509262,33.344856,,,,,,
700.407,23.26799,29.219839,32.516907,33.342487,,,,,,
700.767,23.266125,29.199337,32.508083,33.341534,,,,,,
701.133,23.250919,29.190844,32.504082,33.326458,,,,,,
701.497,23.257904,29.212137,32.507797,33.340172,,,,,,
701.87,23.258867,29.206818,32.511612,33.330227,,,,,,
702.231,23.245108,29.193848,32.506363,33.335705,,,,,,
702.597,23.245605,29.19488,32.507572,33.342274,,,,,,
702.956,23.239397,29.197309,32.513035,33.329865,,,,,,
703.32,23.22974,29.200075,32.514183,33.332439,,,,,,
703.683,23.220568,29.201527,32.514202,33.335674,,,,,,
704.047,23.213127,29.201477,32.509682,33.32848,,,,,,
704.406,23.21347,29.195362,32.504478,33.320599,,,,,,
704.765,23.203651,29.191153,32.509754,33.318188,,,,,,
705.127,23.195902,29.199041,32.506893,33.326408,,,,,,
705.477,23.188021,29.187796,32.499794,33.314308,,,,,,
705.837,23.18466,29.17943,32.496456,33.318478,,,,,,
706.201,23.184528,29.178225,32.505981,33.316563,,,,,,
706.564,23.180532,29.173172,32.493256,33.306705,,,,,,
706.925,23.185995,29.179863,32.500465,33.317123,,,,,,
707.285,23.180401,29.182367,32.493843,33.30854,,,,,,
707.648,23.178574,29.187363,32.495605,33.307442,,,,,,
707.997,23.1731,29.173668,32.494106,33.307556,,,,,,
708.358,23.179918,29.182064,32.495686,33.313065,,,,,,
708.722,23.18474,29.168932,32.488132,33.308731,,,,,,
709.085,23.192913,29.17276,32.501606,33.309689,,,,,,
709.446,23.182665,29.161846,32.488934,33.305065,,,,,,
709.807,23.186298,29.162056,32.488964,33.304737,,,,,,
710.168,23.180967,29.167688,32.486893,33.300167,,,,,,
710.52,23.189445,29.178633,32.498165,33.298031,,,,,,
710.88,23.179302,29.164598,32.487747,33.299053,,,,,,
711.244,23.186617,29.166676,32.493393,33.310951,,,,,,
711.607,23.198624,29.167505,32.483135,33.304451,,,,,,
711.971,23.198797,29.15674,32.48724,33.298725,,,,,,
712.336,23.194572,29.148054,32.481617,33.293285,,,,,,
712.701,23.199705,29.155849,32.483315,33.299805,,,,,,
713.054,23.204416,29.147806,32.489239,33.301617,,,,,,
713.412,23.20298,29.148888,32.486561,33.300369,,,,,,
713.776,23.195293,29.144466,32.474823,33.293465,,,,,,
714.135,23.203646,29.143095,32.478638,33.290131,,,,,,
714.501,23.216236,29.155262,32.481655,33.294037,,,,,,
714.867,23.212326,29.137747,32.482426,33.283909,,,,,,
715.232,23.216833,29.141512,32.478848,33.295521,,,,,,
715.583,23.215496,29.132292,32.476627,33.289551,,,,,,
715.943,23.220163,29.131916,32.466419,33.280243,,,,,,
716.309,23.219944,29.122194,32.470493,33.283062,,,,,,
716.674,23.219622,29.12277,32.473927,33.280239,,,,,,
717.037,23.228334,29.129826,32.468803,33.289593,,,,,,
717.4,23.237711,29.135389,32.486511,33.286205,,,,,,
717.764,23.229097,29.111757,32.460979,33.275341,,,,,,
718.12,23.242186,29.124599,32.473068,33.284924,,,,,,
718.479,23.245281,29.129112,32.474171,33.280663,,,,,,
718.841,23.231144,29.11935,32.469086,33.271828,,,,,,
719.191,23.229408,29.117804,32.457352,33.264034,,,,,,
719.553,23.236629,29.121403,32.457901,33.271908,,,,,,
719.917,23.236233,29.121185,32.460724,33.269371,,,,,,
720.276,23.236568,29.110403,32.462132,33.276672,,,,,,
720.631,23.23407,29.107918,32.46323,33.264725,,,,,,
720.992,23.234579,29.106274,32.464092,33.276485,,,,,,
721.356,23.238047,29.104523,32.453049,33.260628,,,,,,
721.706,23.234455,29.115831,32.461109,33.261173,,,,,,
722.066,23.239326,29.112968,32.464867,33.267254,,,,,,
722.432,23.2418,29.105927,32.460529,33.270782,,,,,,
722.795,23.245796,29.111338,32.461452,33.262951,,,,,,
723.158,23.238613,29.110285,32.456291,33.253506,,,,,,
723.52,23.239029,29.101734,32.449551,33.266781,,,,,,
723.885,23.235579,29.092026,32.447559,33.250496,,,,,,
724.237,23.241829,29.097887,32.450542,33.252407,,,,,,
724.595,23.244167,29.101109,32.445175,33.263657,,,,,,
724.957,23.229631,29.090771,32.45203,33.256214,,,,,,
725.319,23.220018,29.084612,32.448215,33.246681,,,,,,
725.681,23.215109,29.097301,32.441914,33.250572,,,,,,
726.046,23.203529,29.089188,32.439007,33.248917,,,,,,
726.413,23.201952,29.094612,32.445667,33.252537,,,,,,
726.764,23.207985,29.095951,32.447899,33.245117,,,,,,
727.124,23.20097,29.090944,32.439148,33.248703,,,,,,
727.489,23.196589,29.0882,32.45018,33.246681,,,,,,
727.856,23.196699,29.086157,32.441349,33.246254,,,,,,
728.221,23.201468,29.083729,32.43589,33.24062,,,,,,
728.585,23.200689,29.0973,32.440479,33.241096,,,,,,
728.948,23.200361,29.07976,32.436401,33.243095,,,,,,
729.298,23.196823,29.093275,32.436287,33.244949,,,,,,
729.658,23.190981,29.087103,32.433891,33.245232,,,,,,
730.024,23.188763,29.087406,32.439377,33.241425,,,,,,
730.386,23.176601,29.068672,32.426773,33.245449,,,,,,
730.747,23.179874,29.081612,32.433601,33.244228,,,,,,
731.107,23.175022,29.079294,32.437187,33.249245,,,,,,
731.468,23.171976,29.065325,32.426476,33.239613,,,,,,
731.819,23.164083,29.07361,32.431877,33.241795,,,,,,
732.179,23.161875,29.078766,32.422359,33.236031,,,,,,
732.544,23.163242,29.070982,32.423,33.228809,,,,,,
732.909,23.156954,29.074228,32.424984,33.233475,,,,,,
733.275,23.155691,29.073151,32.419621,33.224895,,,,,,
733.641,23.145437,29.067612,32.42268,33.223843,,,,,,
734.007,23.150179,29.065336,32.422554,33.233727,,,,,,
734.358,23.141136,29.048809,32.419304,33.22887,,,,,,
734.719,23.141142,29.065849,32.421635,33.22316,,,,,,
735.086,23.142328,29.05143,32.419235,33.223263,,,,,,
735.452,23.132532,29.046885,32.41399,33.218376,,,,,,
735.815,23.134092,29.054174,32.426624,33.218849,,,,,,
736.176,23.132378,29.051033,32.418484,33.221081,,,,,,
736.539,23.122353,29.053074,32.416046,33.213821,,,,,,
736.892,23.12664,29.054291,32.411362,33.212891,,,,,,
737.253,23.12221,29.044323,32.410004,33.210464,,,,,,
737.614,23.127647,29.054216,32.412895,33.217285,,,,,,
737.975,23.127378,29.046419,32.412453,33.213982,,,,,,
738.336,23.126068,29.038658,32.405251,33.209999,,,,,,
738.697,23.122786,29.036469,32.413616,33.205139,,,,,,
739.06,23.133064,29.036116,32.413445,33.206039,,,,,,
739.414,23.12849,29.033718,32.401218,33.201683,,,,,,
739.774,23.138765,29.053801,32.408192,33.204182,,,,,,
740.134,23.123892,29.024481,32.394867,33.195515,,,,,,
740.487,23.12196,29.029371,32.40815,33.203426,,,,,,
740.85,23.129118,29.035955,32.408276,33.207485,,,,,,
741.213,23.136501,29.025908,32.407555,33.200867,,,,,,
741.576,23.129402,29.02548,32.405518,33.186146,,,,,,
741.933,23.133312,29.024349,32.408146,33.205212,,,,,,
742.296,23.13294,29.021109,32.398834,33.193764,,,,,,
742.658,23.130896,29.026247,32.39502,33.186554,,,,,,
743.006,23.139664,29.033716,32.401932,33.200966,,,,,,
743.366,23.136009,29.03779,32.405457,33.197876,,,,,,
743.732,23.139919,29.024645,32.405403,33.19532,,,,,,
744.096,23.134064,29.012363,32.396374,33.193268,,,,,,
744.457,23.127991,29.009012,32.394821,33.188679,,,,,,
744.818,23.134388,29.013224,32.390972,33.188763,,,,,,
745.18,23.14159,29.015907,32.400265,33.187862,,,,,,
745.53,23.135605,29.011745,32.396114,33.190151,,,,,,
745.891,23.142399,29.005413,32.394093,33.185268,,,,,,
746.256,23.132946,29.005512,32.39777,33.182331,,,,,,
746.618,23.139246,29.00174,32.39222,33.176964,,,,,,
747.004,23.139999,28.997288,32.39225,33.182713,,,,,,
747.365,23.142851,29.00156,32.386497,33.180359,,,,,,
747.727,23.147804,29.002903,32.395523,33.178123,,,,,,
748.076,23.140759,29.011312,32.392109,33.175781,,,,,,
748.436,23.13422,29.001221,32.380974,33.17448,,,,,,
748.802,23.121603,29.009829,32.391342,33.177341,,,,,,
749.166,23.12665,29.003912,32.39188,33.175552,,,,,,
749.526,23.137787,28.990963,32.3829,33.174801,,,,,,
749.885,23.142448,29.000801,32.38842,33.183891,,,,,,
750.247,23.149757,29.002693,32.382977,33.17577,,,,,,
750.596,23.151932,28.99374,32.390141,33.162735,,,,,,
750.956,23.167439,29.004326,32.397301,33.176144,,,,,,
751.322,23.163652,28.99213,32.391754,33.160599,,,,,,
751.684,23.169708,28.997618,32.386856,33.173035,,,,,,
752.049,23.183798,28.998547,32.385098,33.167347,,,,,,
752.411,23.198513,28.995613,32.395229,33.175144,,,,,,
752.776,23.186306,28.988131,32.38562,33.164295,,,,,,
753.127,23.189856,28.987358,32.383064,33.171566,,,,,,
753.488,23.204132,28.98094,32.382565,33.163383,,,,,,
753.848,23.21497,28.980965,32.378475,33.171452,,,,,,
754.209,23.214964,28.98634,32.379364,33.16394,,,,,,
754.573,23.222694,28.98901,32.36969,33.162491,,,,,,
754.94,23.243048,28.991867,32.375935,33.163193,,,,,,
755.306,23.233185,28.978466,32.366508,33.150734,,,,,,
755.657,23.242065,28.98802,32.378181,33.168118,,,,,,
756.018,23.235708,28.974701,32.375092,33.156986,,,,,,
756.385,23.239149,28.969877,32.362411,33.157364,,,,,,
756.751,23.238163,28.961721,32.361256,33.153347,,,,,,
757.116,23.235134,28.963909,32.363434,33.141766,,,,,,
757.479,23.242119,28.974445,32.367683,33.148155,,,,,,
757.841,23.232872,28.975286,32.367985,33.147564,,,,,,
758.193,23.23667,28.976017,32.36013,33.145432,,,,,,
758.553,23.231697,28.959232,32.364136,33.146935,,,,,,
758.916,23.243126,28.980467,32.370468,33.148796,,,,,,
759.278,23.235531,28.964663,32.370804,33.141266,,,,,,
759.641,23.226278,28.96711,32.366447,33.14156,,,,,,
760.005,23.220535,28.954582,32.357712,33.136402,,,,,,
760.371,23.217489,28.953344,32.358982,33.138924,,,,,,
760.722,23.21471,28.946814,32.353363,33.134918,,,,,,
761.078,23.217894,28.964148,32.361168,33.131458,,,,,,
761.439,23.217525,28.95607,32.357944,33.137173,,,,,,
761.797,23.213194,28.958218,32.355076,33.131088,,,,,,
762.159,23.207148,28.961704,32.357838,33.131886,,,,,,
762.521,23.196924,28.956194,32.348412,33.129074,,,,,,
762.886,23.199657,28.940802,32.348621,33.13089,,,,,,
763.241,23.204432,28.942503,32.347633,33.134193,,,,,,
763.6,23.196787,28.943146,32.349171,33.123039,,,,,,
763.965,23.203672,28.947487,32.342052,33.130764,,,,,,
